zip_code,veh_type_1,num_persons_injured,num_persons_killed,num_pedestrians_injured,num_pedestrians_killed,num_cyclist_injured,num_cyclist_killed,num_motorist_injured,num_motorist_killed
11694,OTHER,11.0,0.0,9,0,2,0,0,0
11694,PASSENGER_VEHICLE,76.0,1.0,8,0,6,0,62,1
11694,PASS_TRUCK,7.0,0.0,0,0,0,0,7,0
11694,SUBURBAN,27.0,0.0,7,0,2,0,18,0
11694,TAXI,0.0,0.0,0,0,0,0,0,0
11695,PASSENGER_VEHICLE,4.0,0.0,0,0,0,0,4,0
11695,SUBURBAN,0.0,0.0,0,0,0,0,0,0
11697,BUS,0.0,0.0,0,0,0,0,0,0
11697,CYCLES,1.0,0.0,0,0,0,0,1,0
11697,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11697,OTHER,0.0,0.0,0,0,0,0,0,0
11697,PASSENGER_VEHICLE,11.0,0.0,1,0,3,0,7,0
11697,PASS_TRUCK,0.0,0.0,0,0,0,0,0,0
11697,SUBURBAN,5.0,0.0,0,0,1,0,4,0
